"","FECHA","AÑO","CLASE","DIA_SEMANA","MES","SEMANA","FESTIVIDAD"
"2420",2021-02-07,2021,"Caida de Ocupante","domingo","02","6","NO"
"2421",2021-02-07,2021,"Choque","domingo","02","6","NO"
"2422",2021-02-07,2021,"Incendio","domingo","02","6","NO"
"2423",2021-02-07,2021,"Otro","domingo","02","6","NO"
"2424",2021-02-07,2021,"Volcamiento","domingo","02","6","NO"
"2425",2021-02-08,2021,"Atropello","lunes","02","6","NO"
"2426",2021-02-08,2021,"Caida de Ocupante","lunes","02","6","NO"
"2427",2021-02-08,2021,"Choque","lunes","02","6","NO"
"2428",2021-02-08,2021,"Incendio","lunes","02","6","NO"
"2429",2021-02-08,2021,"Otro","lunes","02","6","NO"
"2430",2021-02-08,2021,"Volcamiento","lunes","02","6","NO"
"2431",2021-02-09,2021,"Atropello","martes","02","6","NO"
"2432",2021-02-09,2021,"Caida de Ocupante","martes","02","6","NO"
"2433",2021-02-09,2021,"Choque","martes","02","6","NO"
"2434",2021-02-09,2021,"Incendio","martes","02","6","NO"
"2435",2021-02-09,2021,"Otro","martes","02","6","NO"
"2436",2021-02-09,2021,"Volcamiento","martes","02","6","NO"
"2437",2021-02-10,2021,"Atropello","miercoles","02","6","NO"
"2438",2021-02-10,2021,"Caida de Ocupante","miercoles","02","6","NO"
"2439",2021-02-10,2021,"Choque","miercoles","02","6","NO"
"2440",2021-02-10,2021,"Incendio","miercoles","02","6","NO"
"2441",2021-02-10,2021,"Otro","miercoles","02","6","NO"
"2442",2021-02-10,2021,"Volcamiento","miercoles","02","6","NO"
"2443",2021-02-11,2021,"Atropello","jueves","02","6","NO"
"2444",2021-02-11,2021,"Caida de Ocupante","jueves","02","6","NO"
"2445",2021-02-11,2021,"Choque","jueves","02","6","NO"
"2446",2021-02-11,2021,"Incendio","jueves","02","6","NO"
"2447",2021-02-11,2021,"Otro","jueves","02","6","NO"
"2448",2021-02-11,2021,"Volcamiento","jueves","02","6","NO"
"2449",2021-02-12,2021,"Atropello","viernes","02","7","NO"
"2450",2021-02-12,2021,"Caida de Ocupante","viernes","02","7","NO"
"2451",2021-02-12,2021,"Choque","viernes","02","7","NO"
"2452",2021-02-12,2021,"Incendio","viernes","02","7","NO"
"2453",2021-02-12,2021,"Otro","viernes","02","7","NO"
"2454",2021-02-12,2021,"Volcamiento","viernes","02","7","NO"
"2455",2021-02-13,2021,"Atropello","sabado","02","7","NO"
"2456",2021-02-13,2021,"Caida de Ocupante","sabado","02","7","NO"
"2457",2021-02-13,2021,"Choque","sabado","02","7","NO"
"2458",2021-02-13,2021,"Incendio","sabado","02","7","NO"
"2459",2021-02-13,2021,"Otro","sabado","02","7","NO"
"2460",2021-02-13,2021,"Volcamiento","sabado","02","7","NO"
"2461",2021-02-14,2021,"Atropello","domingo","02","7","NO"
"2462",2021-02-14,2021,"Caida de Ocupante","domingo","02","7","NO"
"2463",2021-02-14,2021,"Choque","domingo","02","7","NO"
"2464",2021-02-14,2021,"Incendio","domingo","02","7","NO"
"2465",2021-02-14,2021,"Otro","domingo","02","7","NO"
"2466",2021-02-14,2021,"Volcamiento","domingo","02","7","NO"
"2467",2021-02-15,2021,"Atropello","lunes","02","7","NO"
"2468",2021-02-15,2021,"Caida de Ocupante","lunes","02","7","NO"
"2469",2021-02-15,2021,"Choque","lunes","02","7","NO"
"2470",2021-02-15,2021,"Incendio","lunes","02","7","NO"
"2471",2021-02-15,2021,"Otro","lunes","02","7","NO"
"2472",2021-02-15,2021,"Volcamiento","lunes","02","7","NO"
"2473",2021-02-16,2021,"Atropello","martes","02","7","NO"
"2474",2021-02-16,2021,"Caida de Ocupante","martes","02","7","NO"
"2475",2021-02-16,2021,"Choque","martes","02","7","NO"
"2476",2021-02-16,2021,"Incendio","martes","02","7","NO"
"2477",2021-02-16,2021,"Otro","martes","02","7","NO"
"2478",2021-02-16,2021,"Volcamiento","martes","02","7","NO"
"2479",2021-02-17,2021,"Atropello","miercoles","02","7","NO"
"2480",2021-02-17,2021,"Caida de Ocupante","miercoles","02","7","NO"
"2481",2021-02-17,2021,"Choque","miercoles","02","7","NO"
"2482",2021-02-17,2021,"Incendio","miercoles","02","7","NO"
"2483",2021-02-17,2021,"Otro","miercoles","02","7","NO"
"2484",2021-02-17,2021,"Volcamiento","miercoles","02","7","NO"
"2485",2021-02-18,2021,"Atropello","jueves","02","7","NO"
"2486",2021-02-18,2021,"Caida de Ocupante","jueves","02","7","NO"
"2487",2021-02-18,2021,"Choque","jueves","02","7","NO"
"2488",2021-02-18,2021,"Incendio","jueves","02","7","NO"
"2489",2021-02-18,2021,"Otro","jueves","02","7","NO"
"2490",2021-02-18,2021,"Volcamiento","jueves","02","7","NO"
"2491",2021-02-19,2021,"Atropello","viernes","02","8","NO"
"2492",2021-02-19,2021,"Caida de Ocupante","viernes","02","8","NO"
"2493",2021-02-19,2021,"Choque","viernes","02","8","NO"
"2494",2021-02-19,2021,"Incendio","viernes","02","8","NO"
"2495",2021-02-19,2021,"Otro","viernes","02","8","NO"
"2496",2021-02-19,2021,"Volcamiento","viernes","02","8","NO"
"2497",2021-02-20,2021,"Atropello","sabado","02","8","NO"
"2498",2021-02-20,2021,"Caida de Ocupante","sabado","02","8","NO"
"2499",2021-02-20,2021,"Choque","sabado","02","8","NO"
"2500",2021-02-20,2021,"Incendio","sabado","02","8","NO"
"2501",2021-02-20,2021,"Otro","sabado","02","8","NO"
"2502",2021-02-20,2021,"Volcamiento","sabado","02","8","NO"
"2503",2021-02-21,2021,"Atropello","domingo","02","8","NO"
"2504",2021-02-21,2021,"Caida de Ocupante","domingo","02","8","NO"
"2505",2021-02-21,2021,"Choque","domingo","02","8","NO"
"2506",2021-02-21,2021,"Incendio","domingo","02","8","NO"
"2507",2021-02-21,2021,"Otro","domingo","02","8","NO"
"2508",2021-02-21,2021,"Volcamiento","domingo","02","8","NO"
"2509",2021-02-22,2021,"Atropello","lunes","02","8","NO"
"2510",2021-02-22,2021,"Caida de Ocupante","lunes","02","8","NO"
"2511",2021-02-22,2021,"Choque","lunes","02","8","NO"
"2512",2021-02-22,2021,"Incendio","lunes","02","8","NO"
"2513",2021-02-22,2021,"Otro","lunes","02","8","NO"
"2514",2021-02-22,2021,"Volcamiento","lunes","02","8","NO"
"2515",2021-02-23,2021,"Atropello","martes","02","8","NO"
"2516",2021-02-23,2021,"Caida de Ocupante","martes","02","8","NO"
"2517",2021-02-23,2021,"Choque","martes","02","8","NO"
"2518",2021-02-23,2021,"Incendio","martes","02","8","NO"
"2519",2021-02-23,2021,"Otro","martes","02","8","NO"
"2520",2021-02-23,2021,"Volcamiento","martes","02","8","NO"
"2521",2021-02-24,2021,"Atropello","miercoles","02","8","NO"
"2522",2021-02-24,2021,"Caida de Ocupante","miercoles","02","8","NO"
"2523",2021-02-24,2021,"Choque","miercoles","02","8","NO"
"2524",2021-02-24,2021,"Incendio","miercoles","02","8","NO"
"2525",2021-02-24,2021,"Otro","miercoles","02","8","NO"
"2526",2021-02-24,2021,"Volcamiento","miercoles","02","8","NO"
"2527",2021-02-25,2021,"Atropello","jueves","02","8","NO"
"2528",2021-02-25,2021,"Caida de Ocupante","jueves","02","8","NO"
"2529",2021-02-25,2021,"Choque","jueves","02","8","NO"
"2530",2021-02-25,2021,"Incendio","jueves","02","8","NO"
"2531",2021-02-25,2021,"Otro","jueves","02","8","NO"
"2532",2021-02-25,2021,"Volcamiento","jueves","02","8","NO"
"2533",2021-02-26,2021,"Atropello","viernes","02","9","NO"
"2534",2021-02-26,2021,"Caida de Ocupante","viernes","02","9","NO"
"2535",2021-02-26,2021,"Choque","viernes","02","9","NO"
"2536",2021-02-26,2021,"Incendio","viernes","02","9","NO"
"2537",2021-02-26,2021,"Otro","viernes","02","9","NO"
"2538",2021-02-26,2021,"Volcamiento","viernes","02","9","NO"
"2539",2021-02-27,2021,"Atropello","sabado","02","9","NO"
"2540",2021-02-27,2021,"Caida de Ocupante","sabado","02","9","NO"
"2541",2021-02-27,2021,"Choque","sabado","02","9","NO"
"2542",2021-02-27,2021,"Incendio","sabado","02","9","NO"
"2543",2021-02-27,2021,"Otro","sabado","02","9","NO"
"2544",2021-02-27,2021,"Volcamiento","sabado","02","9","NO"
"2545",2021-02-28,2021,"Atropello","domingo","02","9","NO"
"2546",2021-02-28,2021,"Caida de Ocupante","domingo","02","9","NO"
"2547",2021-02-28,2021,"Choque","domingo","02","9","NO"
"2548",2021-02-28,2021,"Incendio","domingo","02","9","NO"
"2549",2021-02-28,2021,"Otro","domingo","02","9","NO"
"2550",2021-02-28,2021,"Volcamiento","domingo","02","9","NO"
"2551",2021-03-01,2021,"Atropello","lunes","03","9","NO"
"2552",2021-03-01,2021,"Caida de Ocupante","lunes","03","9","NO"
"2553",2021-03-01,2021,"Choque","lunes","03","9","NO"
"2554",2021-03-01,2021,"Incendio","lunes","03","9","NO"
"2555",2021-03-01,2021,"Otro","lunes","03","9","NO"
"2556",2021-03-01,2021,"Volcamiento","lunes","03","9","NO"
"2557",2021-03-02,2021,"Atropello","martes","03","9","NO"
"2558",2021-03-02,2021,"Caida de Ocupante","martes","03","9","NO"
"2559",2021-03-02,2021,"Choque","martes","03","9","NO"
"2560",2021-03-02,2021,"Incendio","martes","03","9","NO"
"2561",2021-03-02,2021,"Otro","martes","03","9","NO"
"2562",2021-03-02,2021,"Volcamiento","martes","03","9","NO"
"2563",2021-03-03,2021,"Atropello","miercoles","03","9","NO"
"2564",2021-03-03,2021,"Caida de Ocupante","miercoles","03","9","NO"
"2565",2021-03-03,2021,"Choque","miercoles","03","9","NO"
"2566",2021-03-03,2021,"Incendio","miercoles","03","9","NO"
"2567",2021-03-03,2021,"Otro","miercoles","03","9","NO"
"2568",2021-03-03,2021,"Volcamiento","miercoles","03","9","NO"
"2569",2021-03-04,2021,"Atropello","jueves","03","9","NO"
"2570",2021-03-04,2021,"Caida de Ocupante","jueves","03","9","NO"
"2571",2021-03-04,2021,"Choque","jueves","03","9","NO"
"2572",2021-03-04,2021,"Incendio","jueves","03","9","NO"
"2573",2021-03-04,2021,"Otro","jueves","03","9","NO"
"2574",2021-03-04,2021,"Volcamiento","jueves","03","9","NO"
"2575",2021-03-05,2021,"Atropello","viernes","03","10","NO"
"2576",2021-03-05,2021,"Caida de Ocupante","viernes","03","10","NO"
"2577",2021-03-05,2021,"Choque","viernes","03","10","NO"
"2578",2021-03-05,2021,"Incendio","viernes","03","10","NO"
"2579",2021-03-05,2021,"Otro","viernes","03","10","NO"
"2580",2021-03-05,2021,"Volcamiento","viernes","03","10","NO"
"2581",2021-03-06,2021,"Atropello","sabado","03","10","NO"
"2582",2021-03-06,2021,"Caida de Ocupante","sabado","03","10","NO"
"2583",2021-03-06,2021,"Choque","sabado","03","10","NO"
"2584",2021-03-06,2021,"Incendio","sabado","03","10","NO"
"2585",2021-03-06,2021,"Otro","sabado","03","10","NO"
"2586",2021-03-06,2021,"Volcamiento","sabado","03","10","NO"
"2587",2021-03-07,2021,"Atropello","domingo","03","10","NO"
"2588",2021-03-07,2021,"Caida de Ocupante","domingo","03","10","NO"
"2589",2021-03-07,2021,"Choque","domingo","03","10","NO"
"2590",2021-03-07,2021,"Incendio","domingo","03","10","NO"
"2591",2021-03-07,2021,"Otro","domingo","03","10","NO"
"2592",2021-03-07,2021,"Volcamiento","domingo","03","10","NO"
"2593",2021-03-08,2021,"Atropello","lunes","03","10","NO"
"2594",2021-03-08,2021,"Caida de Ocupante","lunes","03","10","NO"
"2595",2021-03-08,2021,"Choque","lunes","03","10","NO"
"2596",2021-03-08,2021,"Incendio","lunes","03","10","NO"
"2597",2021-03-08,2021,"Otro","lunes","03","10","NO"
"2598",2021-03-08,2021,"Volcamiento","lunes","03","10","NO"
"2599",2021-03-09,2021,"Atropello","martes","03","10","NO"
"2600",2021-03-09,2021,"Caida de Ocupante","martes","03","10","NO"
"2601",2021-03-09,2021,"Choque","martes","03","10","NO"
"2602",2021-03-09,2021,"Incendio","martes","03","10","NO"
"2603",2021-03-09,2021,"Otro","martes","03","10","NO"
"2604",2021-03-09,2021,"Volcamiento","martes","03","10","NO"
"2605",2021-03-10,2021,"Atropello","miercoles","03","10","NO"
"2606",2021-03-10,2021,"Caida de Ocupante","miercoles","03","10","NO"
"2607",2021-03-10,2021,"Choque","miercoles","03","10","NO"
"2608",2021-03-10,2021,"Incendio","miercoles","03","10","NO"
"2609",2021-03-10,2021,"Otro","miercoles","03","10","NO"
"2610",2021-03-10,2021,"Volcamiento","miercoles","03","10","NO"
"2611",2021-03-11,2021,"Atropello","jueves","03","10","NO"
"2612",2021-03-11,2021,"Caida de Ocupante","jueves","03","10","NO"
"2613",2021-03-11,2021,"Choque","jueves","03","10","NO"
"2614",2021-03-11,2021,"Incendio","jueves","03","10","NO"
"2615",2021-03-11,2021,"Otro","jueves","03","10","NO"
"2616",2021-03-11,2021,"Volcamiento","jueves","03","10","NO"
"2617",2021-03-12,2021,"Atropello","viernes","03","11","NO"
"2618",2021-03-12,2021,"Caida de Ocupante","viernes","03","11","NO"
"2619",2021-03-12,2021,"Choque","viernes","03","11","NO"
"2620",2021-03-12,2021,"Incendio","viernes","03","11","NO"
"2621",2021-03-12,2021,"Otro","viernes","03","11","NO"
"2622",2021-03-12,2021,"Volcamiento","viernes","03","11","NO"
"2623",2021-03-13,2021,"Atropello","sabado","03","11","NO"
"2624",2021-03-13,2021,"Caida de Ocupante","sabado","03","11","NO"
"2625",2021-03-13,2021,"Choque","sabado","03","11","NO"
"2626",2021-03-13,2021,"Incendio","sabado","03","11","NO"
"2627",2021-03-13,2021,"Otro","sabado","03","11","NO"
"2628",2021-03-13,2021,"Volcamiento","sabado","03","11","NO"
"2629",2021-03-14,2021,"Atropello","domingo","03","11","NO"
"2630",2021-03-14,2021,"Caida de Ocupante","domingo","03","11","NO"
"2631",2021-03-14,2021,"Choque","domingo","03","11","NO"
"2632",2021-03-14,2021,"Incendio","domingo","03","11","NO"
"2633",2021-03-14,2021,"Otro","domingo","03","11","NO"
"2634",2021-03-14,2021,"Volcamiento","domingo","03","11","NO"
"2635",2021-03-15,2021,"Atropello","lunes","03","11","NO"
"2636",2021-03-15,2021,"Caida de Ocupante","lunes","03","11","NO"
"2637",2021-03-15,2021,"Choque","lunes","03","11","NO"
"2638",2021-03-15,2021,"Incendio","lunes","03","11","NO"
"2639",2021-03-15,2021,"Otro","lunes","03","11","NO"
"2640",2021-03-15,2021,"Volcamiento","lunes","03","11","NO"
"2641",2021-03-16,2021,"Atropello","martes","03","11","NO"
"2642",2021-03-16,2021,"Caida de Ocupante","martes","03","11","NO"
"2643",2021-03-16,2021,"Choque","martes","03","11","NO"
"2644",2021-03-16,2021,"Incendio","martes","03","11","NO"
"2645",2021-03-16,2021,"Otro","martes","03","11","NO"
"2646",2021-03-16,2021,"Volcamiento","martes","03","11","NO"
"2647",2021-03-17,2021,"Atropello","miercoles","03","11","NO"
"2648",2021-03-17,2021,"Caida de Ocupante","miercoles","03","11","NO"
"2649",2021-03-17,2021,"Choque","miercoles","03","11","NO"
"2650",2021-03-17,2021,"Incendio","miercoles","03","11","NO"
"2651",2021-03-17,2021,"Otro","miercoles","03","11","NO"
"2652",2021-03-17,2021,"Volcamiento","miercoles","03","11","NO"
"2653",2021-03-18,2021,"Atropello","jueves","03","11","NO"
"2654",2021-03-18,2021,"Caida de Ocupante","jueves","03","11","NO"
"2655",2021-03-18,2021,"Choque","jueves","03","11","NO"
"2656",2021-03-18,2021,"Incendio","jueves","03","11","NO"
"2657",2021-03-18,2021,"Otro","jueves","03","11","NO"
"2658",2021-03-18,2021,"Volcamiento","jueves","03","11","NO"
"2659",2021-03-19,2021,"Atropello","viernes","03","12","NO"
"2660",2021-03-19,2021,"Caida de Ocupante","viernes","03","12","NO"
"2661",2021-03-19,2021,"Choque","viernes","03","12","NO"
"2662",2021-03-19,2021,"Incendio","viernes","03","12","NO"
"2663",2021-03-19,2021,"Otro","viernes","03","12","NO"
"2664",2021-03-19,2021,"Volcamiento","viernes","03","12","NO"
"2665",2021-03-20,2021,"Atropello","sabado","03","12","NO"
"2666",2021-03-20,2021,"Caida de Ocupante","sabado","03","12","NO"
"2667",2021-03-20,2021,"Choque","sabado","03","12","NO"
"2668",2021-03-20,2021,"Incendio","sabado","03","12","NO"
"2669",2021-03-20,2021,"Otro","sabado","03","12","NO"
"2670",2021-03-20,2021,"Volcamiento","sabado","03","12","NO"
"2671",2021-03-21,2021,"Atropello","domingo","03","12","NO"
"2672",2021-03-21,2021,"Caida de Ocupante","domingo","03","12","NO"
"2673",2021-03-21,2021,"Choque","domingo","03","12","NO"
"2674",2021-03-21,2021,"Incendio","domingo","03","12","NO"
"2675",2021-03-21,2021,"Otro","domingo","03","12","NO"
"2676",2021-03-21,2021,"Volcamiento","domingo","03","12","NO"
"2677",2021-03-22,2021,"Atropello","lunes","03","12","SI"
"2678",2021-03-22,2021,"Caida de Ocupante","lunes","03","12","SI"
"2679",2021-03-22,2021,"Choque","lunes","03","12","SI"
"2680",2021-03-22,2021,"Incendio","lunes","03","12","SI"
"2681",2021-03-22,2021,"Otro","lunes","03","12","SI"
"2682",2021-03-22,2021,"Volcamiento","lunes","03","12","SI"
"2683",2021-03-23,2021,"Atropello","martes","03","12","NO"
"2684",2021-03-23,2021,"Caida de Ocupante","martes","03","12","NO"
"2685",2021-03-23,2021,"Choque","martes","03","12","NO"
"2686",2021-03-23,2021,"Incendio","martes","03","12","NO"
"2687",2021-03-23,2021,"Otro","martes","03","12","NO"
"2688",2021-03-23,2021,"Volcamiento","martes","03","12","NO"
"2689",2021-03-24,2021,"Atropello","miercoles","03","12","NO"
"2690",2021-03-24,2021,"Caida de Ocupante","miercoles","03","12","NO"
"2691",2021-03-24,2021,"Choque","miercoles","03","12","NO"
"2692",2021-03-24,2021,"Incendio","miercoles","03","12","NO"
"2693",2021-03-24,2021,"Otro","miercoles","03","12","NO"
"2694",2021-03-24,2021,"Volcamiento","miercoles","03","12","NO"
"2695",2021-03-25,2021,"Atropello","jueves","03","12","NO"
"2696",2021-03-25,2021,"Caida de Ocupante","jueves","03","12","NO"
"2697",2021-03-25,2021,"Choque","jueves","03","12","NO"
"2698",2021-03-25,2021,"Incendio","jueves","03","12","NO"
"2699",2021-03-25,2021,"Otro","jueves","03","12","NO"
"2700",2021-03-25,2021,"Volcamiento","jueves","03","12","NO"
"2701",2021-03-26,2021,"Atropello","viernes","03","13","NO"
"2702",2021-03-26,2021,"Caida de Ocupante","viernes","03","13","NO"
"2703",2021-03-26,2021,"Choque","viernes","03","13","NO"
"2704",2021-03-26,2021,"Incendio","viernes","03","13","NO"
"2705",2021-03-26,2021,"Otro","viernes","03","13","NO"
"2706",2021-03-26,2021,"Volcamiento","viernes","03","13","NO"
"2707",2021-03-27,2021,"Atropello","sabado","03","13","NO"
"2708",2021-03-27,2021,"Caida de Ocupante","sabado","03","13","NO"
"2709",2021-03-27,2021,"Choque","sabado","03","13","NO"
"2710",2021-03-27,2021,"Incendio","sabado","03","13","NO"
"2711",2021-03-27,2021,"Otro","sabado","03","13","NO"
"2712",2021-03-27,2021,"Volcamiento","sabado","03","13","NO"
"2713",2021-03-28,2021,"Atropello","domingo","03","13","SI"
"2714",2021-03-28,2021,"Caida de Ocupante","domingo","03","13","SI"
"2715",2021-03-28,2021,"Choque","domingo","03","13","SI"
"2716",2021-03-28,2021,"Incendio","domingo","03","13","SI"
"2717",2021-03-28,2021,"Otro","domingo","03","13","SI"
"2718",2021-03-28,2021,"Volcamiento","domingo","03","13","SI"
"2719",2021-03-29,2021,"Atropello","lunes","03","13","SI"
"2720",2021-03-29,2021,"Caida de Ocupante","lunes","03","13","SI"
"2721",2021-03-29,2021,"Choque","lunes","03","13","SI"
"2722",2021-03-29,2021,"Incendio","lunes","03","13","SI"
"2723",2021-03-29,2021,"Otro","lunes","03","13","SI"
"2724",2021-03-29,2021,"Volcamiento","lunes","03","13","SI"
"2725",2021-03-30,2021,"Atropello","martes","03","13","SI"
"2726",2021-03-30,2021,"Caida de Ocupante","martes","03","13","SI"
"2727",2021-03-30,2021,"Choque","martes","03","13","SI"
"2728",2021-03-30,2021,"Incendio","martes","03","13","SI"
"2729",2021-03-30,2021,"Otro","martes","03","13","SI"
"2730",2021-03-30,2021,"Volcamiento","martes","03","13","SI"
"2731",2021-03-31,2021,"Atropello","miercoles","03","13","SI"
"2732",2021-03-31,2021,"Caida de Ocupante","miercoles","03","13","SI"
"2733",2021-03-31,2021,"Choque","miercoles","03","13","SI"
"2734",2021-03-31,2021,"Incendio","miercoles","03","13","SI"
"2735",2021-03-31,2021,"Otro","miercoles","03","13","SI"
"2736",2021-03-31,2021,"Volcamiento","miercoles","03","13","SI"
"2737",2021-04-01,2021,"Atropello","jueves","04","13","SI"
"2738",2021-04-01,2021,"Caida de Ocupante","jueves","04","13","SI"
"2739",2021-04-01,2021,"Choque","jueves","04","13","SI"
"2740",2021-04-01,2021,"Incendio","jueves","04","13","SI"
"2741",2021-04-01,2021,"Otro","jueves","04","13","SI"
"2742",2021-04-01,2021,"Volcamiento","jueves","04","13","SI"
"2743",2021-04-02,2021,"Atropello","viernes","04","14","SI"
"2744",2021-04-02,2021,"Caida de Ocupante","viernes","04","14","SI"
"2745",2021-04-02,2021,"Choque","viernes","04","14","SI"
"2746",2021-04-02,2021,"Incendio","viernes","04","14","SI"
"2747",2021-04-02,2021,"Otro","viernes","04","14","SI"
"2748",2021-04-02,2021,"Volcamiento","viernes","04","14","SI"
"2749",2021-04-03,2021,"Atropello","sabado","04","14","SI"
"2750",2021-04-03,2021,"Caida de Ocupante","sabado","04","14","SI"
"2751",2021-04-03,2021,"Choque","sabado","04","14","SI"
"2752",2021-04-03,2021,"Incendio","sabado","04","14","SI"
"2753",2021-04-03,2021,"Otro","sabado","04","14","SI"
"2754",2021-04-03,2021,"Volcamiento","sabado","04","14","SI"
"2755",2021-04-04,2021,"Atropello","domingo","04","14","SI"
"2756",2021-04-04,2021,"Caida de Ocupante","domingo","04","14","SI"
"2757",2021-04-04,2021,"Choque","domingo","04","14","SI"
"2758",2021-04-04,2021,"Incendio","domingo","04","14","SI"
"2759",2021-04-04,2021,"Otro","domingo","04","14","SI"
"2760",2021-04-04,2021,"Volcamiento","domingo","04","14","SI"
"2761",2021-04-05,2021,"Atropello","lunes","04","14","NO"
"2762",2021-04-05,2021,"Caida de Ocupante","lunes","04","14","NO"
"2763",2021-04-05,2021,"Choque","lunes","04","14","NO"
"2764",2021-04-05,2021,"Incendio","lunes","04","14","NO"
"2765",2021-04-05,2021,"Otro","lunes","04","14","NO"
"2766",2021-04-05,2021,"Volcamiento","lunes","04","14","NO"
"2767",2021-04-06,2021,"Atropello","martes","04","14","NO"
"2768",2021-04-06,2021,"Caida de Ocupante","martes","04","14","NO"
"2769",2021-04-06,2021,"Choque","martes","04","14","NO"
"2770",2021-04-06,2021,"Incendio","martes","04","14","NO"
"2771",2021-04-06,2021,"Otro","martes","04","14","NO"
"2772",2021-04-06,2021,"Volcamiento","martes","04","14","NO"
"2773",2021-04-07,2021,"Atropello","miercoles","04","14","NO"
"2774",2021-04-07,2021,"Caida de Ocupante","miercoles","04","14","NO"
"2775",2021-04-07,2021,"Choque","miercoles","04","14","NO"
"2776",2021-04-07,2021,"Incendio","miercoles","04","14","NO"
"2777",2021-04-07,2021,"Otro","miercoles","04","14","NO"
"2778",2021-04-07,2021,"Volcamiento","miercoles","04","14","NO"
"2779",2021-04-08,2021,"Atropello","jueves","04","14","NO"
"2780",2021-04-08,2021,"Caida de Ocupante","jueves","04","14","NO"
"2781",2021-04-08,2021,"Choque","jueves","04","14","NO"
"2782",2021-04-08,2021,"Incendio","jueves","04","14","NO"
"2783",2021-04-08,2021,"Otro","jueves","04","14","NO"
"2784",2021-04-08,2021,"Volcamiento","jueves","04","14","NO"
"2785",2021-04-09,2021,"Atropello","viernes","04","15","NO"
"2786",2021-04-09,2021,"Caida de Ocupante","viernes","04","15","NO"
"2787",2021-04-09,2021,"Choque","viernes","04","15","NO"
"2788",2021-04-09,2021,"Incendio","viernes","04","15","NO"
"2789",2021-04-09,2021,"Otro","viernes","04","15","NO"
"2790",2021-04-09,2021,"Volcamiento","viernes","04","15","NO"
"2791",2021-04-10,2021,"Atropello","sabado","04","15","NO"
"2792",2021-04-10,2021,"Caida de Ocupante","sabado","04","15","NO"
"2793",2021-04-10,2021,"Choque","sabado","04","15","NO"
"2794",2021-04-10,2021,"Incendio","sabado","04","15","NO"
"2795",2021-04-10,2021,"Otro","sabado","04","15","NO"
"2796",2021-04-10,2021,"Volcamiento","sabado","04","15","NO"
"2797",2021-04-11,2021,"Atropello","domingo","04","15","NO"
"2798",2021-04-11,2021,"Caida de Ocupante","domingo","04","15","NO"
"2799",2021-04-11,2021,"Choque","domingo","04","15","NO"
"2800",2021-04-11,2021,"Incendio","domingo","04","15","NO"
"2801",2021-04-11,2021,"Otro","domingo","04","15","NO"
"2802",2021-04-11,2021,"Volcamiento","domingo","04","15","NO"
"2803",2021-04-12,2021,"Atropello","lunes","04","15","NO"
"2804",2021-04-12,2021,"Caida de Ocupante","lunes","04","15","NO"
"2805",2021-04-12,2021,"Choque","lunes","04","15","NO"
"2806",2021-04-12,2021,"Incendio","lunes","04","15","NO"
"2807",2021-04-12,2021,"Otro","lunes","04","15","NO"
"2808",2021-04-12,2021,"Volcamiento","lunes","04","15","NO"
"2809",2021-04-13,2021,"Atropello","martes","04","15","NO"
"2810",2021-04-13,2021,"Caida de Ocupante","martes","04","15","NO"
"2811",2021-04-13,2021,"Choque","martes","04","15","NO"
"2812",2021-04-13,2021,"Incendio","martes","04","15","NO"
"2813",2021-04-13,2021,"Otro","martes","04","15","NO"
"2814",2021-04-13,2021,"Volcamiento","martes","04","15","NO"
"2815",2021-04-14,2021,"Atropello","miercoles","04","15","NO"
"2816",2021-04-14,2021,"Caida de Ocupante","miercoles","04","15","NO"
"2817",2021-04-14,2021,"Choque","miercoles","04","15","NO"
"2818",2021-04-14,2021,"Incendio","miercoles","04","15","NO"
"2819",2021-04-14,2021,"Otro","miercoles","04","15","NO"
"2820",2021-04-14,2021,"Volcamiento","miercoles","04","15","NO"
"2821",2021-04-15,2021,"Atropello","jueves","04","15","NO"
"2822",2021-04-15,2021,"Caida de Ocupante","jueves","04","15","NO"
"2823",2021-04-15,2021,"Choque","jueves","04","15","NO"
"2824",2021-04-15,2021,"Incendio","jueves","04","15","NO"
"2825",2021-04-15,2021,"Otro","jueves","04","15","NO"
"2826",2021-04-15,2021,"Volcamiento","jueves","04","15","NO"
"2827",2021-04-16,2021,"Atropello","viernes","04","16","NO"
"2828",2021-04-16,2021,"Caida de Ocupante","viernes","04","16","NO"
"2829",2021-04-16,2021,"Choque","viernes","04","16","NO"
"2830",2021-04-16,2021,"Incendio","viernes","04","16","NO"
"2831",2021-04-16,2021,"Otro","viernes","04","16","NO"
"2832",2021-04-16,2021,"Volcamiento","viernes","04","16","NO"
"2833",2021-04-17,2021,"Atropello","sabado","04","16","NO"
"2834",2021-04-17,2021,"Caida de Ocupante","sabado","04","16","NO"
"2835",2021-04-17,2021,"Choque","sabado","04","16","NO"
"2836",2021-04-17,2021,"Incendio","sabado","04","16","NO"
"2837",2021-04-17,2021,"Otro","sabado","04","16","NO"
"2838",2021-04-17,2021,"Volcamiento","sabado","04","16","NO"
"2839",2021-04-18,2021,"Atropello","domingo","04","16","NO"
"2840",2021-04-18,2021,"Caida de Ocupante","domingo","04","16","NO"
"2841",2021-04-18,2021,"Choque","domingo","04","16","NO"
"2842",2021-04-18,2021,"Incendio","domingo","04","16","NO"
"2843",2021-04-18,2021,"Otro","domingo","04","16","NO"
